0.1763|-0.1346|1.0|7.5
0.1763|-0.1346|1.05|7.5
0.1763|-0.1346|1.1025|7.5
0.1763|-0.1346|1.1576250000000001|7.5
0.1763|-0.1346|1.2155062500000002|7.5
0.1763|-0.1346|1.2762815625000004|7.5
0.1763|-0.1346|1.3400956406250004|7.5
0.1763|-0.1346|1.4071004226562505|7.5
0.1763|-0.1346|1.477455443789063|7.5
0.1763|-0.1346|1.5513282159785162|7.5
0.1763|-0.1346|1.628894626777442|7.5
0.1763|-0.1346|1.7103393581163142|7.5
0.1763|-0.1346|1.79585632602213|7.5
0.1763|-0.1346|1.8856491423232367|7.5
0.1763|-0.1346|1.9799315994393987|7.5
0.1763|-0.1346|2.0789281794113688|7.5
0.1763|-0.1346|2.1828745883819374|7.5
0.1763|-0.1346|2.2920183178010345|7.5
0.1763|-0.1346|2.406619233691086|7.5
0.1763|-0.1346|2.5269501953756404|7.5
0.1763|-0.1346|2.6532977051444226|7.5
0.1763|-0.1346|2.785962590401644|7.5
0.1763|-0.1346|2.9252607199217264|7.5
0.1763|-0.1346|3.071523755917813|7.5
0.1763|-0.1346|3.225099943713704|7.5
0.1763|-0.1346|3.386354940899389|7.5
0.1763|-0.1346|3.5556726879443583|7.5
0.1763|-0.1346|3.7334563223415764|7.5
0.1763|-0.1346|3.9201291384586554|7.5
0.1763|-0.1346|4.116135595381588|7.5
0.1763|-0.1346|4.321942375150668|7.5
0.1763|-0.1346|4.538039493908202|7.5
0.1763|-0.1346|4.764941468603612|7.5
0.1763|-0.1346|5.003188542033793|7.5
0.1763|-0.1346|5.253347969135483|7.5
0.1763|-0.1346|5.516015367592257|7.5
0.1763|-0.1346|5.791816135971871|7.5
0.1763|-0.1346|6.081406942770465|7.5
0.1763|-0.1346|6.385477289908988|7.5
0.1763|-0.1346|6.704751154404438|7.5
0.1763|-0.1346|7.03998871212466|7.5
0.1763|-0.1346|7.391988147730893|7.5
0.1763|-0.1346|7.761587555117438|7.5
0.1763|-0.1346|8.149666932873311|7.5
0.1763|-0.1346|8.557150279516977|7.5
0.1763|-0.1346|8.985007793492827|7.5
0.1763|-0.1346|9.434258183167469|7.5
0.1763|-0.1346|9.905971092325842|7.5
0.1763|-0.1346|10.401269646942135|7.5
0.1763|-0.1346|10.921333129289241|7.5
0.1763|-0.1346|11.467399785753704|7.5
0.1763|-0.1346|12.04076977504139|7.5
0.1763|-0.1346|12.64280826379346|7.5
0.1763|-0.1346|13.274948676983135|7.5
0.1763|-0.1346|13.938696110832291|7.5
0.1763|-0.1346|14.635630916373906|7.5
0.1763|-0.1346|15.367412462192602|7.5
0.1763|-0.1346|16.135783085302233|7.5
0.1763|-0.1346|16.942572239567344|7.5
0.1763|-0.1346|17.78970085154571|7.5
0.1763|-0.1346|18.679185894123|7.5
0.1763|-0.1346|19.613145188829147|7.5
0.1763|-0.1346|20.593802448270605|7.5
0.1763|-0.1346|21.623492570684135|7.5
0.1763|-0.1346|22.704667199218342|7.5
0.1763|-0.1346|23.83990055917926|7.5
0.1763|-0.1346|25.031895587138223|7.5
0.1763|-0.1346|26.283490366495137|7.5
0.1763|-0.1346|27.597664884819896|7.5
0.1763|-0.1346|28.977548129060892|7.5
0.1763|-0.1346|30.42642553551394|7.5
0.1763|-0.1346|31.947746812289637|7.5
0.1763|-0.1346|33.54513415290412|7.5
0.1763|-0.1346|35.222390860549325|7.5
0.1763|-0.1346|36.983510403576794|7.5
0.1763|-0.1346|38.83268592375563|7.5
0.1763|-0.1346|40.77432021994342|7.5
0.1763|-0.1346|42.81303623094059|7.5
0.1763|-0.1346|44.95368804248762|7.5
0.1763|-0.1346|47.201372444612005|7.5
0.1763|-0.1346|49.561441066842605|7.5
0.1763|-0.1346|52.039513120184736|7.5
0.1763|-0.1346|54.641488776193974|7.5
0.1763|-0.1346|57.37356321500368|7.5
0.1763|-0.1346|60.24224137575386|7.5
0.1763|-0.1346|63.25435344454156|7.5
0.1763|-0.1346|66.41707111676864|7.5
0.1763|-0.1346|69.73792467260708|7.5
0.1763|-0.1346|73.22482090623744|7.5
0.1763|-0.1346|76.88606195154931|7.5
0.1763|-0.1346|80.73036504912677|7.5
0.1763|-0.1346|84.76688330158312|7.5
0.1763|-0.1346|89.00522746666228|7.5
0.1763|-0.1346|93.4554888399954|7.5
0.1763|-0.1346|98.12826328199517|7.5
0.1763|-0.1346|103.03467644609493|7.5
0.1763|-0.1346|108.18641026839968|7.5
0.1763|-0.1346|113.59573078181967|7.5
0.1763|-0.1346|119.27551732091065|7.5
0.1763|-0.1346|125.23929318695619|7.5
