Triangle734	136	723	722	
Triangle735	785	736	786	
Triangle736	382	744	735	
Triangle737	439	784	444	
Triangle738	746	-1	470	
Triangle739	707	740	-1	
Triangle740	706	739	382	
Triangle741	421	756	760	
Triangle742	449	439	486	
Triangle743	395	748	470	
Triangle744	736	468	455	
Triangle745	196	191	767	
Triangle746	759	738	748	
Triangle747	456	475	515	
Triangle748	743	760	746	
Triangle749	364	767	766	
Triangle750	449	421	395	
Triangle751	757	755	595	
Triangle752	425	757	420	
Triangle753	754	425	433	
Triangle754	753	759	379	
Triangle755	191	751	758	
Triangle756	741	767	758	
Triangle757	751	752	605	
Triangle758	605	756	755	
Triangle759	754	-1	746	
Triangle760	748	741	379	
Triangle761	728	730	663	
Triangle762	413	726	705	
Triangle763	246	726	610	
Triangle764	578	246	663	
Triangle765	663	296	733	
Triangle766	421	449	749	
Triangle767	749	745	756	
Triangle768	610	642	609	
Triangle769	102	15	118	
Triangle770	92	95	60	
Triangle771	92	60	9	
Triangle772	773	120	-1	
Triangle773	772	143	117	
Triangle774	77	776	84	
Triangle775	63	71	82	
Triangle776	82	78	774	
Triangle777	533	240	174	
Triangle778	587	562	519	
Triangle779	623	630	625	
Triangle780	625	599	519	
Triangle781	693	686	782	
Triangle782	783	673	781	
Triangle783	673	782	-1	
Triangle784	737	466	786	
Triangle785	466	706	735	
Triangle786	735	455	784	
Triangle787	477	788	517	
Triangle788	787	467	471	
Triangle789	498	499	516	
Triangle790	510	505	492	
Triangle791	508	480	496	
Triangle792	229	95	255	
Triangle793	28	21	732	
Triangle794	732	108	19	
Triangle795	70	68	18	
Triangle796	12	40	-1	
Triangle797	4	40	107	
